Method,Env,Dim,Scale,Type,Seed,Score
plain,hopper-medium-v2,11,1.5,nonlinear,3,40.77600914151689
plain,hopper-medium-v2,11,1.5,nonlinear,2,44.25738967654886
plain,hopper-medium-v2,11,2.0,nonlinear,1,33.91795787016158
plain,hopper-medium-v2,11,2.0,nonlinear,3,34.12605481700414
plain,hopper-medium-v2,11,2.0,nonlinear,2,33.56941375173194
plain,hopper-medium-v2,3,0.5,nonlinear,1,50.34477348106755
plain,hopper-medium-v2,3,0.5,nonlinear,3,43.54525962646972
plain,hopper-medium-v2,3,0.5,nonlinear,2,49.17288930104256
plain,hopper-medium-v2,6,0.5,nonlinear,1,49.31087507322886
plain,hopper-medium-v2,6,0.5,nonlinear,3,50.48639024958027
plain,hopper-medium-v2,6,0.5,nonlinear,2,46.14951932343484
plain,hopper-medium-v2,8,0.5,nonlinear,1,47.40834564099448
plain,hopper-medium-v2,8,0.5,nonlinear,3,44.62775337352723
plain,hopper-medium-v2,8,0.5,nonlinear,2,43.39257556820704
raw_noisy,hopper-medium-v2,11,0.5,nonlinear,1,44.632488177660136
raw_noisy,hopper-medium-v2,11,0.5,nonlinear,3,46.0598127563519
raw_noisy,hopper-medium-v2,11,0.5,nonlinear,2,37.6540787272758
raw_noisy,hopper-medium-v2,8,1.5,nonlinear,1,40.28946469315241
raw_noisy,hopper-medium-v2,8,1.5,nonlinear,3,45.17597707875037
raw_noisy,hopper-medium-v2,8,1.5,nonlinear,2,43.16018066917918
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,1,40.03688127510375
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,3,51.092663994553014
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,2,44.73071703702287
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,1,45.76823893573581
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,3,47.138161822309485
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,2,39.70818358792589
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,1,50.16977185263652
