Method,Env,Dim,Scale,Type,Seed,Score
disentangled_cov,halfcheetah-medium-v2,17,2.0,nonlinear,2,15.008809163876855
disentangled_cov,halfcheetah-medium-v2,13,2.0,nonlinear,1,25.993299994786362
disentangled_cov,halfcheetah-medium-v2,13,2.0,nonlinear,3,27.39532390716016
disentangled_cov,halfcheetah-medium-v2,13,2.0,nonlinear,2,24.32101400431606
disentangled_cov,halfcheetah-medium-v2,4,1.0,nonlinear,1,39.209460190852155
disentangled_cov,halfcheetah-medium-v2,4,1.0,nonlinear,3,36.22611493904975
disentangled_cov,halfcheetah-medium-v2,4,1.0,nonlinear,2,37.111995837202834
disentangled_cov,halfcheetah-medium-v2,8,0.5,nonlinear,1,38.538241046001566
disentangled_cov,halfcheetah-medium-v2,8,0.5,nonlinear,3,39.336681391446554
disentangled_cov,halfcheetah-medium-v2,8,0.5,nonlinear,2,38.90065006789209
disentangled_l1,halfcheetah-medium-v2,8,1.5,nonlinear,1,34.71063056670279
disentangled_l1,halfcheetah-medium-v2,8,1.5,nonlinear,3,35.961894230566514
disentangled_l1,halfcheetah-medium-v2,8,1.5,nonlinear,2,34.789794893070116
disentangled_l1,halfcheetah-medium-v2,13,1.0,nonlinear,1,34.072550965842666
disentangled_l1,halfcheetah-medium-v2,13,1.0,nonlinear,3,37.57718558439386
disentangled_l1,halfcheetah-medium-v2,13,1.0,nonlinear,2,37.06304216743052
disentangled_l1,halfcheetah-medium-v2,8,1.0,nonlinear,1,38.784538783368546
disentangled_l1,halfcheetah-medium-v2,8,1.0,nonlinear,3,38.68986066159986
disentangled_l1,halfcheetah-medium-v2,8,1.0,nonlinear,2,38.329308721551264
disentangled_l1,halfcheetah-medium-v2,4,1.5,nonlinear,1,37.53707568006069
disentangled_l1,halfcheetah-medium-v2,4,1.5,nonlinear,3,39.00251265566461
disentangled_l1,halfcheetah-medium-v2,4,1.5,nonlinear,2,36.704524937570135
disentangled_l1,halfcheetah-medium-v2,17,0.5,nonlinear,1,34.75286242230379
disentangled_l1,halfcheetah-medium-v2,17,0.5,nonlinear,3,37.65254447910299
disentangled_l1,halfcheetah-medium-v2,17,0.5,nonlinear,2,39.71062197662222
disentangled_l1,halfcheetah-medium-v2,8,2.0,nonlinear,1,29.578152191081937
disentangled_l1,halfcheetah-medium-v2,8,2.0,nonlinear,3,34.86943038431629
disentangled_l1,halfcheetah-medium-v2,8,2.0,nonlinear,2,27.827964311938803
disentangled_l1,halfcheetah-medium-v2,17,1.0,nonlinear,1,32.72136744009212
disentangled_l1,halfcheetah-medium-v2,17,1.0,nonlinear,3,33.19875390494667
disentangled_l1,halfcheetah-medium-v2,17,1.0,nonlinear,2,32.41904733168184
disentangled_l1,halfcheetah-medium-v2,13,1.5,nonlinear,1,33.851468507541746
disentangled_l1,halfcheetah-medium-v2,13,1.5,nonlinear,3,33.10504795208604
disentangled_l1,halfcheetah-medium-v2,13,1.5,nonlinear,2,32.93840403859882
disentangled_l1,halfcheetah-medium-v2,13,0.5,nonlinear,1,38.32803890103296
disentangled_l1,halfcheetah-medium-v2,13,0.5,nonlinear,3,36.63599576964223
disentangled_l1,halfcheetah-medium-v2,13,0.5,nonlinear,2,37.5551919758512
disentangled_l1,halfcheetah-medium-v2,4,2.0,nonlinear,1,35.841785901456966
disentangled_l1,halfcheetah-medium-v2,4,2.0,nonlinear,3,34.56922705222251
disentangled_l1,halfcheetah-medium-v2,4,2.0,nonlinear,2,32.135402266965706
disentangled_l1,halfcheetah-medium-v2,4,0.5,nonlinear,1,38.42289731342598
disentangled_l1,halfcheetah-medium-v2,4,0.5,nonlinear,3,36.919187119280835
disentangled_l1,halfcheetah-medium-v2,4,0.5,nonlinear,2,37.933865035878114
disentangled_l1,halfcheetah-medium-v2,17,1.5,nonlinear,1,25.97828372488672
disentangled_l1,halfcheetah-medium-v2,17,1.5,nonlinear,3,27.764843558738633
disentangled_l1,halfcheetah-medium-v2,17,1.5,nonlinear,2,27.172650914533598
disentangled_l1,halfcheetah-medium-v2,17,2.0,nonlinear,1,11.948775922225693
disentangled_l1,halfcheetah-medium-v2,17,2.0,nonlinear,3,14.142159801128262
disentangled_l1,halfcheetah-medium-v2,17,2.0,nonlinear,2,16.12446988236747
disentangled_l1,halfcheetah-medium-v2,13,2.0,nonlinear,1,27.82153437015356
disentangled_l1,halfcheetah-medium-v2,13,2.0,nonlinear,3,23.000850113111802
disentangled_l1,halfcheetah-medium-v2,13,2.0,nonlinear,2,19.428990133121264
disentangled_l1,halfcheetah-medium-v2,4,1.0,nonlinear,1,38.54926553058809
disentangled_l1,halfcheetah-medium-v2,4,1.0,nonlinear,3,34.23145502648063
disentangled_l1,halfcheetah-medium-v2,4,1.0,nonlinear,2,36.63141084441423
disentangled_l1,halfcheetah-medium-v2,8,0.5,nonlinear,1,37.63939191661708
disentangled_l1,halfcheetah-medium-v2,8,0.5,nonlinear,3,39.056354219201545
disentangled_l1,halfcheetah-medium-v2,8,0.5,nonlinear,2,37.917738110349134
