Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_dcor,halfcheetah-medium-v2,10,2.0,concat,1,40.06223473057355,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,10,4.0,concat,1,40.269306040645034,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,20,1.0,concat,1,40.905839759151114,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,20,2.0,concat,1,41.15043343246322,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,20,4.0,concat,1,40.635938186337555,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,40,1.0,concat,1,39.25333498572973,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,40,2.0,concat,1,40.89855323251743,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,40,4.0,concat,1,39.81599410280769,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,5,1.0,concat,1,39.441126452900335,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,5,2.0,concat,1,39.788084650826725,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,5,4.0,concat,1,39.803369213687475,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,80,1.0,concat,1,40.4432463782477,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,80,2.0,concat,1,40.94481020539465,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
disentangled_dcor,halfcheetah-medium-v2,80,4.0,concat,1,40.82286551880283,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_dcor/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,10,1.0,concat,1,40.99305502700907,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd10_ns1p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,10,2.0,concat,1,40.722085590811474,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,10,4.0,concat,1,40.25599853133136,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,20,1.0,concat,1,40.53771584131307,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,20,2.0,concat,1,40.604772850508105,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,20,4.0,concat,1,38.8745134575346,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,40,1.0,concat,1,40.18248661449624,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,40,2.0,concat,1,39.387009130538154,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,40,4.0,concat,1,40.77724733628541,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,5,1.0,concat,1,38.57664852326539,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,5,2.0,concat,1,40.42941186474739,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,5,4.0,concat,1,40.88808545993498,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,80,1.0,concat,1,40.39403746017378,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,80,2.0,concat,1,39.85631836688982,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,80,4.0,concat,1,40.11564611734122,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,1.0,concat,1,39.88922187905232,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns1p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,2.0,concat,1,39.397700826855974,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns2p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,4.0,concat,1,40.775293459239336,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns4p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,20,1.0,concat,1,40.384100114101315,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns1p0_concat/seed_1/metrics.json
