Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_barlow,halfcheetah-medium-v2,40,1.0,nonlinear,1,34.84230037056707,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,1.0,nonlinear,2,33.557517129599006,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,2.0,nonlinear,1,7.176342435000181,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns2p0_nonlinear/seed_1/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,2.0,nonlinear,2,5.734331522652311,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns2p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,4.0,nonlinear,1,2.0609562659033447,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns4p0_nonlinear/seed_1/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,4.0,nonlinear,2,2.883993804916342,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns4p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,8.0,nonlinear,1,0.9647587202769015,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns8p0_nonlinear/seed_1/metrics.json
disentangled_barlow,halfcheetah-medium-v2,40,8.0,nonlinear,2,0.955209937959449,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd40_ns8p0_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,5,0.5,nonlinear,1,38.732191107226974,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd5_ns0p5_nonlinear/seed_1/metrics.json
disentangled_barlow,halfcheetah-medium-v2,5,0.5,nonlinear,2,40.397393693468935,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd5_ns0p5_nonlinear/seed_2/metrics.json
