Method,Env,Dim,Scale,Type,Seed,Score
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,1,40.8165864222212
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,3,41.07726588886092
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,2,40.907927296969774
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.0,nonlinear,1,41.063312644884114
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.0,nonlinear,3,42.20887003946628
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.0,nonlinear,2,43.604413747870076
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,1.5,nonlinear,1,40.97168135846727
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,1.5,nonlinear,3,40.05781071999916
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,1.5,nonlinear,2,40.6456517394085
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,0.5,nonlinear,1,45.24554460526742
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,0.5,nonlinear,3,44.79456698370866
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,0.5,nonlinear,2,44.60944106665881
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,2.0,nonlinear,1,41.821278358358086
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,2.0,nonlinear,3,42.26669676170409
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,2.0,nonlinear,2,41.946487995304885
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,0.5,nonlinear,1,45.548927822510976
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,0.5,nonlinear,3,44.79108331370987
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,0.5,nonlinear,2,45.72461655973136
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.5,nonlinear,1,39.73479980055261
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.5,nonlinear,3,39.674273046052264
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,1.5,nonlinear,2,38.111808687561926
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,2.0,nonlinear,1,31.96507398295696
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,2.0,nonlinear,3,33.39609377303889
disentangled_dcor_td3bc,halfcheetah-medium-v2,17,2.0,nonlinear,2,35.014955465818616
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,2.0,nonlinear,1,35.08686354412397
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,2.0,nonlinear,3,39.90524821351821
disentangled_dcor_td3bc,halfcheetah-medium-v2,13,2.0,nonlinear,2,38.382687903987666
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,1.0,nonlinear,1,43.77452622505869
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,1.0,nonlinear,3,45.355518241539286
disentangled_dcor_td3bc,halfcheetah-medium-v2,4,1.0,nonlinear,2,45.52778815394334
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,0.5,nonlinear,1,45.47286872863612
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,0.5,nonlinear,3,45.245679291430044
disentangled_dcor_td3bc,halfcheetah-medium-v2,8,0.5,nonlinear,2,45.8584825554252
plain_td3bc,halfcheetah-medium-v2,8,1.5,nonlinear,1,39.10934567038865
plain_td3bc,halfcheetah-medium-v2,8,1.5,nonlinear,3,41.06554816537591
plain_td3bc,halfcheetah-medium-v2,8,1.5,nonlinear,2,40.582957848290164
plain_td3bc,halfcheetah-medium-v2,13,1.0,nonlinear,1,42.24096282654589
plain_td3bc,halfcheetah-medium-v2,13,1.0,nonlinear,3,43.068058057089466
plain_td3bc,halfcheetah-medium-v2,13,1.0,nonlinear,2,40.86501932891778
plain_td3bc,halfcheetah-medium-v2,8,1.0,nonlinear,1,43.695597153494845
plain_td3bc,halfcheetah-medium-v2,8,1.0,nonlinear,3,43.89380891963606
plain_td3bc,halfcheetah-medium-v2,8,1.0,nonlinear,2,43.59881858697335
plain_td3bc,halfcheetah-medium-v2,4,1.5,nonlinear,1,40.50838871228568
plain_td3bc,halfcheetah-medium-v2,4,1.5,nonlinear,3,43.11915239608079
plain_td3bc,halfcheetah-medium-v2,4,1.5,nonlinear,2,41.35882981807886
plain_td3bc,halfcheetah-medium-v2,17,0.5,nonlinear,1,42.91012726836532
plain_td3bc,halfcheetah-medium-v2,17,0.5,nonlinear,3,43.05216589684221
plain_td3bc,halfcheetah-medium-v2,17,0.5,nonlinear,2,43.64617805719247
plain_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,1,40.351369801098116
plain_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,3,40.78778555625571
plain_td3bc,halfcheetah-medium-v2,8,2.0,nonlinear,2,40.01536712000073
plain_td3bc,halfcheetah-medium-v2,17,1.0,nonlinear,1,39.68760909676073
plain_td3bc,halfcheetah-medium-v2,17,1.0,nonlinear,3,41.29630600614238
