Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_hsic,halfcheetah-medium-v2,20,2.0,project,1,37.95973632318165,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,10,1.0,project,1,39.18024028202621,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,40,2.0,project,1,40.40286144502826,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
disentangled_hsic,halfcheetah-medium-v2,10,2.0,project,1,40.337742512033884,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_hsic/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,4.0,project,1,40.53224320351113,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,4.0,project,1,40.506417143128914,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,20,1.0,project,1,40.53283543609607,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,1.0,project,1,40.013171689312,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,4.0,project,1,38.24646811420097,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,1.0,project,1,39.468115959133534,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,2.0,project,1,40.681498519178106,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,20,4.0,project,1,40.20734954108083,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,20,2.0,project,1,40.704614733309604,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,1.0,project,1,39.77743120018943,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,2.0,project,1,40.91378559951609,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,10,2.0,project,1,40.053851544937736,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,4.0,project,1,39.876419790982986,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,10,4.0,project,1,40.69203044087982,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,20,1.0,project,1,40.15905088659711,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,1.0,project,1,40.590741076302756,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,40,4.0,project,1,36.18346321928506,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,40,1.0,project,1,40.755029701503425,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,2.0,project,1,40.39897088826152,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,20,4.0,project,1,39.54577506426145,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,20,2.0,project,1,40.58850376719517,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,10,1.0,project,1,40.82273988493411,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,40,2.0,project,1,40.42381392461058,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,10,2.0,project,1,40.39132326064889,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
