index,Method,Env,Dim,Scale,Type,mean,std,count,Method Name
65,disentangled_infonce,halfcheetah-medium-v2,10,4.0,concat,40.775293459239336,,1,InfoNCE
66,disentangled_infonce,halfcheetah-medium-v2,20,1.0,concat,40.384100114101315,,1,InfoNCE
67,disentangled_infonce,halfcheetah-medium-v2,20,2.0,concat,38.629593063894255,,1,InfoNCE
68,disentangled_infonce,halfcheetah-medium-v2,20,4.0,concat,40.484041720464454,,1,InfoNCE
69,disentangled_infonce,halfcheetah-medium-v2,40,1.0,concat,40.876481831963105,,1,InfoNCE
70,disentangled_infonce,halfcheetah-medium-v2,40,2.0,concat,40.65665416799007,,1,InfoNCE
71,disentangled_infonce,halfcheetah-medium-v2,40,4.0,concat,40.79258822561409,,1,InfoNCE
72,disentangled_infonce,halfcheetah-medium-v2,80,1.0,concat,38.31377399370083,,1,InfoNCE
73,disentangled_infonce,halfcheetah-medium-v2,80,2.0,concat,40.04510931238649,,1,InfoNCE
74,disentangled_infonce,halfcheetah-medium-v2,80,4.0,concat,40.84049031403262,,1,InfoNCE
75,disentangled_l1,halfcheetah-medium-v2,5,1.0,concat,40.15858805922824,,1,L1
76,disentangled_l1,halfcheetah-medium-v2,5,2.0,concat,39.65155428490849,,1,L1
77,disentangled_l1,halfcheetah-medium-v2,5,4.0,concat,40.696332129746644,,1,L1
78,disentangled_l1,halfcheetah-medium-v2,10,1.0,concat,39.62502999193719,,1,L1
79,disentangled_l1,halfcheetah-medium-v2,10,2.0,concat,39.81832449723231,,1,L1
80,disentangled_l1,halfcheetah-medium-v2,10,4.0,concat,40.73862530362209,,1,L1
81,disentangled_l1,halfcheetah-medium-v2,20,1.0,concat,38.96124313732679,,1,L1
82,disentangled_l1,halfcheetah-medium-v2,20,2.0,concat,26.456969930555875,,1,L1
83,disentangled_l1,halfcheetah-medium-v2,20,4.0,concat,40.633217045648905,,1,L1
84,disentangled_l1,halfcheetah-medium-v2,40,1.0,concat,38.66448626930313,,1,L1
85,disentangled_l1,halfcheetah-medium-v2,40,2.0,concat,18.05864651453235,,1,L1
86,disentangled_l1,halfcheetah-medium-v2,40,4.0,concat,24.03200887309302,,1,L1
87,disentangled_l1,halfcheetah-medium-v2,80,1.0,concat,6.6078751065292805,,1,L1
88,disentangled_l1,halfcheetah-medium-v2,80,2.0,concat,13.039490649827115,,1,L1
89,disentangled_l1,halfcheetah-medium-v2,80,4.0,concat,28.67730282758391,,1,L1
90,plain,halfcheetah-medium-v2,5,1.0,concat,38.81097226310567,,1,Plain Encoder
91,plain,halfcheetah-medium-v2,5,2.0,concat,39.58832877777557,,1,Plain Encoder
92,plain,halfcheetah-medium-v2,5,4.0,concat,40.31527538354189,,1,Plain Encoder
93,plain,halfcheetah-medium-v2,10,1.0,concat,40.01083070281234,,1,Plain Encoder
94,plain,halfcheetah-medium-v2,10,2.0,concat,40.13757730967244,,1,Plain Encoder
95,plain,halfcheetah-medium-v2,10,4.0,concat,40.88188748845623,,1,Plain Encoder
96,plain,halfcheetah-medium-v2,20,1.0,concat,40.6380022391222,,1,Plain Encoder
97,plain,halfcheetah-medium-v2,20,2.0,concat,40.71216552960562,,1,Plain Encoder
98,plain,halfcheetah-medium-v2,20,4.0,concat,40.871746672256684,,1,Plain Encoder
99,plain,halfcheetah-medium-v2,40,1.0,concat,39.23898189270862,,1,Plain Encoder
100,plain,halfcheetah-medium-v2,40,2.0,concat,40.02791631370193,,1,Plain Encoder
101,plain,halfcheetah-medium-v2,40,4.0,concat,40.26921432341664,,1,Plain Encoder
102,plain,halfcheetah-medium-v2,80,1.0,concat,40.590120029953155,,1,Plain Encoder
103,plain,halfcheetah-medium-v2,80,2.0,concat,40.4979915835844,,1,Plain Encoder
104,plain,halfcheetah-medium-v2,80,4.0,concat,39.999624159274696,,1,Plain Encoder
105,raw_noisy,halfcheetah-medium-v2,5,1.0,concat,39.9618374075216,,1,Raw Noisy
106,raw_noisy,halfcheetah-medium-v2,5,2.0,concat,40.810051329195005,,1,Raw Noisy
107,raw_noisy,halfcheetah-medium-v2,5,4.0,concat,39.49913124866378,,1,Raw Noisy
108,raw_noisy,halfcheetah-medium-v2,10,1.0,concat,39.93608908792501,,1,Raw Noisy
109,raw_noisy,halfcheetah-medium-v2,10,2.0,concat,41.16069394469511,,1,Raw Noisy
110,raw_noisy,halfcheetah-medium-v2,10,4.0,concat,39.24136526778231,,1,Raw Noisy
111,raw_noisy,halfcheetah-medium-v2,20,1.0,concat,40.24404328833011,,1,Raw Noisy
112,raw_noisy,halfcheetah-medium-v2,20,2.0,concat,39.77990698584276,,1,Raw Noisy
113,raw_noisy,halfcheetah-medium-v2,20,4.0,concat,39.48039325657791,,1,Raw Noisy
114,raw_noisy,halfcheetah-medium-v2,40,1.0,concat,39.29451534826979,,1,Raw Noisy
115,raw_noisy,halfcheetah-medium-v2,40,2.0,concat,40.7310181784807,,1,Raw Noisy
116,raw_noisy,halfcheetah-medium-v2,40,4.0,concat,39.28361931165532,,1,Raw Noisy
117,raw_noisy,halfcheetah-medium-v2,80,1.0,concat,38.828166538790725,,1,Raw Noisy
118,raw_noisy,halfcheetah-medium-v2,80,2.0,concat,40.04450613118643,,1,Raw Noisy
119,raw_noisy,halfcheetah-medium-v2,80,4.0,concat,36.34918933839441,,1,Raw Noisy
