Method,Env,Dim,Scale,Type,Seed,Score,Source
plain,halfcheetah-medium-v2,4,2.0,nonlinear,2,31.15673115245206,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd4_ns2p0_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,4,0.5,nonlinear,2,37.81521373799941,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd4_ns0p5_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,17,1.5,nonlinear,2,32.01782934391751,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd17_ns1p5_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,17,2.0,nonlinear,2,16.29928301021423,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd17_ns2p0_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,13,2.0,nonlinear,2,19.69347634800965,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd13_ns2p0_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,4,1.0,nonlinear,2,37.451679725800254,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd4_ns1p0_nonlinear/seed_2/metrics.json
plain,halfcheetah-medium-v2,8,0.5,nonlinear,2,38.126672735687976,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/plain/halfcheetah-medium-v2/nd8_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,8,1.5,nonlinear,2,27.434454137192503,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd8_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,13,1.0,nonlinear,2,33.363099878935465,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd13_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,8,1.0,nonlinear,2,31.266277971571395,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd8_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,4,1.5,nonlinear,2,35.22729871876164,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd4_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,17,0.5,nonlinear,2,37.27184608696982,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd17_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,8,2.0,nonlinear,2,24.444263343294462,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd8_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,17,1.0,nonlinear,2,32.94614514160103,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd17_ns1p0_nonlinear/seed_2/metrics.json
