Method,Env,Dim,Scale,Type,Seed,Score
disentangled_dcor,halfcheetah-medium-v2,20,8.0,nonlinear,2,1.6969223010295496
disentangled_dcor,halfcheetah-medium-v2,10,1.0,nonlinear,5,38.08004037303069
disentangled_dcor,halfcheetah-medium-v2,10,1.0,nonlinear,1,39.3797183146482
disentangled_dcor,halfcheetah-medium-v2,10,1.0,nonlinear,3,39.33613944848439
disentangled_dcor,halfcheetah-medium-v2,10,1.0,nonlinear,2,39.28463956797154
disentangled_dcor,halfcheetah-medium-v2,5,4.0,nonlinear,5,16.59683944175187
disentangled_dcor,halfcheetah-medium-v2,5,4.0,nonlinear,1,16.439668596098763
disentangled_dcor,halfcheetah-medium-v2,5,4.0,nonlinear,3,13.617557673005104
disentangled_dcor,halfcheetah-medium-v2,5,4.0,nonlinear,2,21.01030991078761
disentangled_dcor,halfcheetah-medium-v2,20,4.0,nonlinear,5,3.14080370991641
disentangled_dcor,halfcheetah-medium-v2,20,4.0,nonlinear,1,2.792876545611239
disentangled_dcor,halfcheetah-medium-v2,20,4.0,nonlinear,3,2.712890499745787
disentangled_dcor,halfcheetah-medium-v2,20,4.0,nonlinear,2,3.149697632400942
disentangled_dcor,halfcheetah-medium-v2,80,4.0,nonlinear,5,2.1875371958734076
disentangled_dcor,halfcheetah-medium-v2,80,4.0,nonlinear,1,2.061071003580234
disentangled_dcor,halfcheetah-medium-v2,80,4.0,nonlinear,3,1.7601387014450445
disentangled_dcor,halfcheetah-medium-v2,80,4.0,nonlinear,2,2.4845116278824757
disentangled_dcor,halfcheetah-medium-v2,5,1.0,nonlinear,5,38.040821244990944
disentangled_dcor,halfcheetah-medium-v2,5,1.0,nonlinear,1,39.50438347890255
disentangled_dcor,halfcheetah-medium-v2,5,1.0,nonlinear,3,38.93910001536038
disentangled_dcor,halfcheetah-medium-v2,5,1.0,nonlinear,2,37.35251096428812
disentangled_dcor,halfcheetah-medium-v2,40,1.0,nonlinear,5,30.98530093512507
disentangled_dcor,halfcheetah-medium-v2,40,1.0,nonlinear,1,34.78074542963239
disentangled_dcor,halfcheetah-medium-v2,40,1.0,nonlinear,3,30.389503683962015
disentangled_dcor,halfcheetah-medium-v2,40,1.0,nonlinear,2,33.35475106008754
disentangled_dcor,halfcheetah-medium-v2,10,2.0,nonlinear,5,30.191387436092715
disentangled_dcor,halfcheetah-medium-v2,10,2.0,nonlinear,1,34.84423879894594
disentangled_dcor,halfcheetah-medium-v2,10,2.0,nonlinear,3,24.705842321498977
disentangled_dcor,halfcheetah-medium-v2,10,2.0,nonlinear,2,33.15471354858347
plain,halfcheetah-medium-v2,20,0.5,nonlinear,5,38.417416158836396
plain,halfcheetah-medium-v2,20,0.5,nonlinear,1,37.134052584872435
plain,halfcheetah-medium-v2,20,0.5,nonlinear,3,37.63909424472412
plain,halfcheetah-medium-v2,20,0.5,nonlinear,2,36.823628265340325
plain,halfcheetah-medium-v2,10,8.0,nonlinear,5,1.686424395711026
plain,halfcheetah-medium-v2,10,8.0,nonlinear,1,1.4940667028766907
plain,halfcheetah-medium-v2,10,8.0,nonlinear,3,1.6073394145916675
plain,halfcheetah-medium-v2,10,8.0,nonlinear,2,2.398472024241722
plain,halfcheetah-medium-v2,80,0.5,nonlinear,5,36.922881318538955
plain,halfcheetah-medium-v2,80,0.5,nonlinear,1,38.71697863213275
plain,halfcheetah-medium-v2,80,0.5,nonlinear,3,38.83827885224972
plain,halfcheetah-medium-v2,80,0.5,nonlinear,2,39.3930984189955
plain,halfcheetah-medium-v2,80,1.0,nonlinear,5,26.339402651420034
plain,halfcheetah-medium-v2,80,1.0,nonlinear,1,28.743296371317374
plain,halfcheetah-medium-v2,80,1.0,nonlinear,3,26.291051945337372
plain,halfcheetah-medium-v2,80,1.0,nonlinear,2,25.36091393287049
plain,halfcheetah-medium-v2,40,0.5,nonlinear,5,38.01223045115674
plain,halfcheetah-medium-v2,40,0.5,nonlinear,1,35.77515641541494
plain,halfcheetah-medium-v2,40,0.5,nonlinear,3,38.99590698530524
plain,halfcheetah-medium-v2,40,0.5,nonlinear,2,37.23173200119483
plain,halfcheetah-medium-v2,5,8.0,nonlinear,5,2.4633169884760715
plain,halfcheetah-medium-v2,5,8.0,nonlinear,1,3.0845125163904195
plain,halfcheetah-medium-v2,5,8.0,nonlinear,3,3.016301966411212
plain,halfcheetah-medium-v2,5,8.0,nonlinear,2,4.8529579789026345
plain,halfcheetah-medium-v2,20,1.0,nonlinear,5,34.44593443647147
plain,halfcheetah-medium-v2,20,1.0,nonlinear,1,9.079563352436825
plain,halfcheetah-medium-v2,20,1.0,nonlinear,3,35.90366732823119
plain,halfcheetah-medium-v2,20,1.0,nonlinear,2,33.840847176211454
plain,halfcheetah-medium-v2,80,2.0,nonlinear,5,6.510165285454216
plain,halfcheetah-medium-v2,80,2.0,nonlinear,1,5.698527250906303
plain,halfcheetah-medium-v2,80,2.0,nonlinear,3,5.545167921320749
plain,halfcheetah-medium-v2,80,2.0,nonlinear,2,5.2607624195597715
plain,halfcheetah-medium-v2,40,8.0,nonlinear,5,1.2820284553745243
plain,halfcheetah-medium-v2,40,8.0,nonlinear,1,1.3536193427647918
plain,halfcheetah-medium-v2,40,8.0,nonlinear,3,1.107507176639936
plain,halfcheetah-medium-v2,40,8.0,nonlinear,2,1.0931064871206944
plain,halfcheetah-medium-v2,40,4.0,nonlinear,5,2.2612473289855917
plain,halfcheetah-medium-v2,40,4.0,nonlinear,1,2.66491694499456
plain,halfcheetah-medium-v2,40,4.0,nonlinear,3,2.5227691113849025
plain,halfcheetah-medium-v2,40,4.0,nonlinear,2,2.3892451655117197
plain,halfcheetah-medium-v2,5,0.5,nonlinear,5,38.96909552656192
plain,halfcheetah-medium-v2,5,0.5,nonlinear,1,37.45435509994923
plain,halfcheetah-medium-v2,5,0.5,nonlinear,3,39.43926531803342
plain,halfcheetah-medium-v2,5,0.5,nonlinear,2,38.7161876737769
plain,halfcheetah-medium-v2,20,2.0,nonlinear,5,10.20066458424865
plain,halfcheetah-medium-v2,20,2.0,nonlinear,1,12.415053525655612
plain,halfcheetah-medium-v2,20,2.0,nonlinear,3,14.326330988273108
plain,halfcheetah-medium-v2,20,2.0,nonlinear,2,15.048735265079774
plain,halfcheetah-medium-v2,40,2.0,nonlinear,5,6.5921154587237085
plain,halfcheetah-medium-v2,40,2.0,nonlinear,1,7.5844340542216155
plain,halfcheetah-medium-v2,40,2.0,nonlinear,3,8.179099096831084
plain,halfcheetah-medium-v2,40,2.0,nonlinear,2,5.94066900980653
plain,halfcheetah-medium-v2,10,0.5,nonlinear,5,37.44401511603042
plain,halfcheetah-medium-v2,10,0.5,nonlinear,1,37.988878756219314
plain,halfcheetah-medium-v2,10,0.5,nonlinear,3,37.66582682883852
