Method,Env,Dim,Scale,Type,Seed,Score,Source
raw_noisy,hopper-medium-v2,8,1.5,nonlinear,3,45.17597707875037,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,8,1.5,nonlinear,2,43.16018066917918,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,1,40.03688127510375,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,3,51.092663994553014,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,11,1.0,nonlinear,2,44.73071703702287,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,1,45.76823893573581,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,3,47.138161822309485,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,6,2.0,nonlinear,2,39.70818358792589,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,1,50.16977185263652,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns1p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,3,42.00819112845263,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns1p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,2,45.37812076815514,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,1,45.88298470455417,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,3,45.35520680461168,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,2,46.899968912021194,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,1,39.05716912913249,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p5_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,3,42.35293251539237,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,2,45.23235974496378,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,1,41.984721808593754,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,3,43.03945007947272,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,2,41.562563910780995,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,1,35.561503650247424,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,3,37.29243538707742,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,2,35.76933854634044,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,1,46.50717354640634,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,3,39.28788037860011,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,2,47.48597617291325,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,1,40.94704809075407,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p5_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,3,43.24301464148632,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,2,44.03835062501386,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,1,47.37692404207184,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p5_nonlinear/seed_1/metrics.json
